Pred	Coding.Potential	ORF.Max.Len	ORF.Max.Cov	Seq.lnc.Dist	Seq.pct.Dist	Seq.Dist.Ratio	Signal.Peak	SNR	Signal.Min	Signal.Q1	Signal.Q2	Signal.Max	Dot_lnc.dist	Dot_pct.dist	Dot_Dist.Ratio	SS.lnc.dist	SS.pct.dist	SS.Dist.Ratio	MFE	UP.PCT
SAFB	Coding	0.975857593726459	2754	0.882409484139699	-2.42411593415063	-2.2246776434748	1.08964817498877	44.650414231909	1.04885906244628	4.02980203058836	4.59136796636419	5.16985446664824	44.650414231909	-0.018720067500416	-0.029913216507588	0.625812590085969	-0.035179420644575	-0.0388682465565002	0.905094100230043	-1124.8	0.127564102564103
Aqp9	Coding	0.994707270204186	966	0.365079365079365	-9.63055357208152	-8.52399201788493	1.12981729122632	7.51265864047022	0.192778730393041	2.81479273292017	3.03336996353532	3.64469056123703	9.9063590476537	-0.0302482754086999	-0.0367056114084186	0.824077688616362	-0.0326987188221686	-0.0345271907525359	0.947042551377192	-830.02	0.109640831758034
LOC643201	NonCoding	0.206068040383907	420	0.0975156721615974	-25.5811810596125	-22.8075482141909	1.12161030284245	15.5255804535034	0.247814664374761	4.62982427908179	5.11560493977377	5.96898929467384	15.5255804535034	-0.013877505519991	-0.020132660712024	0.689303103970896	-0.0229832567549861	-0.0245284945835219	0.937002337290854	-1430.6	0.115652577798421
ACTG1P20	Coding	0.999438623298724	594	0.223981900452489	-17.0151811034453	-15.4292000284662	1.10279088170826	3.35492857	0.087442047480947	2.9326132856315	3.35492857	3.99432263668343	10.3901961618261	-0.0194365003295667	-0.0271732873594407	0.715279681566165	-0.0260076676119565	-0.0271045233739458	0.959532372259177	-844.8	0.117691437193512
MNX1.AS1	NonCoding	0.0175324881413407	270	0.272177419354839	-41.3877184275138	-37.0785196282701	1.11621819971362	1.27688370526482	0.0912607413242297	1.27688370526481	1.37970924664758	1.72882326625388	3.68211345526393	-0.116809810874742	-0.150265156563026	0.777357928787359	-0.135516466989544	-0.145913728268406	0.92874377618714	-412.7	0.119071644803229
RBMY3AP	NonCoding	0.0368729732792326	132	0.416403785488959	-89.9647548003289	-81.0595659768289	1.10985981378244	0.611016822714887	0.131586140616893	0.372265123473614	0.39719592518268	0.44599705375174	0.856609027082149	-0.919479569527089	-0.922284963698746	0.996958213261543	-0.673427218073937	-0.665933147959669	1.0112534871364	-83.7	0.0886075949367089
X9530036O11Rik	NonCoding	0.00246572061334294	258	0.088174982911825	-44.7241395192422	-40.0964543646883	1.11541382468544	4.32391147356357	0.100214576608015	3.22734298387676	3.63963273098578	4.04643011000744	12.2701802129198	-0.0472710482652891	-0.05010320853015	0.943473475093784	-0.0466344061607447	-0.0455897069973835	1.02291524188609	-899.3	0.112820512820513
X4930428O21Rik	NonCoding	1.36616183658012e-05	183	0.105172413793103	-63.3442311803116	-56.7758978069772	1.11568876278566	0.843981292534067	0.0325403976625623	1.74749186181505	1.96264967226101	2.29329791161643	4.97371814494634	-0.0641128239199936	-0.0669864251805218	0.957101737362694	-0.0732159502517367	-0.0723929795493694	1.01136810098838	-552.2	0.122484186313974
Gm8541	NonCoding	0.00195291905004158	267	0.0819269714636392	-42.0987515670496	-37.4947189952509	1.12279149424701	4.894297130497	0.0995231635595019	2.96505690757708	3.32339533561945	3.92645930979059	11.2390755074955	-0.0317120867686929	-0.0347613899147059	0.912279021250441	-0.0431997505387496	-0.0425479778493222	1.01531853503674	-813	0.106507059545734
Zfp133.ps	NonCoding	0.000188940466082643	195	0.180722891566265	-59.0668198035998	-52.8756351275219	1.11708955667665	1.52689644187924	0.0954871506079784	1.15616739109157	1.30454231225702	1.49477832883086	4.00121310743457	-0.129778508475404	-0.131099257070803	0.989925582913972	-0.143912781573835	-0.138653518336785	1.03793097571658	-303.5	0.105751391465677
X2700038G22Rik	NonCoding	8.32240348080937e-07	135	0.0985401459854015	-87.9128812848495	-79.0257226945095	1.11245906126914	1.00944863226625	0.0495128015766565	1.44824646851529	1.65066649645763	1.926477445203	4.3582865617181	-0.117617719681886	-0.126870933749826	0.92706592602064	-0.10331447836023	-0.100773870982538	1.02521097336959	-399.37	0.10518626734843
Herc4	Coding	0.979512939855294	3150	0.783777058969893	-1.98784229083566	-1.62767154914757	1.22127974275689	42.8282076135064	0.726778136202746	4.18993536630821	4.68493972536805	5.4698719444342	42.8282076135064	-0.00889911536028395	-0.0153503456317567	0.579733875299426	-0.0227527370347513	-0.0239384271492877	0.950469172133071	-1216.1	0.111747137879542
X4930404I05Rik	NonCoding	0.0029646944986309	210	0.214723926380368	-54.4627861799066	-48.9673023106203	1.11222762149375	1.23108877403133	0.0852580791948968	1.00637077475522	1.13290182316615	1.3138537682028	4.33529300396203	-0.138669944513055	-0.148815318931501	0.931825738833268	-0.163608925294427	-0.164300101468268	0.995793209087123	-291	0.107471852610031
Ccdc50	Coding	0.996762734757825	873	0.125215146299484	-11.0701660550017	-9.93556803427614	1.11419558668526	23.5876466882932	0.226533653363682	6.68611667200269	7.61455517571161	8.91813932253073	28.9622815317221	-0.00885593488797108	-0.0121953875875159	0.726170843232295	-0.0134309736846883	-0.0140868545051906	0.953440221856435	-1903.32	0.10816238703199
X5730408K05Rik	NonCoding	2.29173986343589e-07	120	0.294117647058824	-98.9839906716665	-89.1203415928844	1.11067786436278	1.23698888879821	0.207261695507753	0.497702653944741	0.566457814409824	0.617520006170147	1.23698888879821	-0.481673696907392	-0.522459189616311	0.921935543446231	-0.339846622819363	-0.350470025917328	0.969688126480549	-118.6	0.12039312039312
Cep83os	NonCoding	0.00357058802198451	258	0.0623941958887545	-43.5182278251627	-38.7670949601193	1.12255581363347	2.99841728332481	0.0484092446650223	4.21062172027908	4.78804576203276	5.47738082204371	15.5915414849723	-0.00995444330083215	-0.0152478917429752	0.652840633225128	-0.0246472895068483	-0.0251370767809537	0.980515344788361	-1215.6	0.10836961780358
SCARNA2	NonCoding	0.000556421679288932	141	0.335714285714286	-83.839973141147	-75.7369396918527	1.10698918496394	0.289521358800731	0.0512930201202732	0.594832624812515	0.698035870118259	0.87634183859005	1.79249602535788	-0.550620816822243	-0.619489467749186	0.888829989027632	-0.48219243880261	-0.511319738174833	0.943035057719084	-195.1	0.107398568019093
FAM138D	NonCoding	6.35564272728484e-05	216	0.191829484902309	-53.0800055254243	-47.657195252108	1.11378786025131	0.656978681128874	0.0398605746118421	1.19043474162648	1.40681462763387	1.73737946355252	4.95340681551028	-0.169230700492635	-0.179774941721839	0.941347547504597	-0.126605170930778	-0.127337127148782	0.994251824001423	-385.12	0.113777777777778
A930013F10Rik	NonCoding	0.00303962729689566	228	0.0934809348093481	-49.8217738053342	-44.7245758709456	1.11396861423788	2.44737193000016	0.0681303108063249	2.56245049375432	2.82276448776463	3.2335098974781	8.9361993636002	-0.0346964343211148	-0.0403571408308513	0.859734698910853	-0.0490117405489545	-0.0490752516691711	0.998705842190178	-740.4	0.108285479901559
Snhg17	NonCoding	0.000112631766905458	189	0.0595275590551181	-61.0420590548351	-54.7473694290817	1.11497702430995	2.99471933868079	0.0650151142074524	3.5681354533719	4.07140683601263	4.62892439154519	16.7545052856243	-0.0288046316055442	-0.0344219252941494	0.836810589744672	-0.0330523420925253	-0.0337912196442205	0.978134037200355	-1036.9	0.107750472589792
X1700112J05Rik	NonCoding	3.22915347624741e-05	216	0.27	-52.8691197860284	-47.4291809253741	1.11469603215821	0.838618902985758	0.0723719957989873	0.818166932379945	0.88960491917435	1.07348519886914	1.8928435312407	-0.231940120416863	-0.243145550172644	0.953914724132005	-0.213977308955367	-0.213081034805189	1.00420625960916	-233.9	0.120150187734668
X1110038B12Rik	NonCoding	0.000330410395906533	180	0.4	-64.2346141306244	-57.7223454936346	1.11282058241566	0.243848359079955	0.0369600223687705	0.466895810451565	0.556784916926656	0.669147983561548	1.19442672136899	-0.563881116961623	-0.586077137864928	0.962127816512064	-0.410102993090818	-0.41401914471092	0.990541133978632	-122.2	0.102449888641425
Zfos1	NonCoding	0.00129858576814501	240	0.318302387267904	-47.1022490935986	-42.1334801270332	1.11792923232509	0.470096432239597	0.0452047637423892	0.99768203604842	1.09548471531678	1.32630639891906	1.98175940759524	-0.1669256824997	-0.199963868074064	0.834779223403867	-0.171617694145917	-0.181725147535594	0.944380546519035	-288.3	0.116865869853918
X1500015A07Rik	NonCoding	0.00160858983596979	225	0.119490175252257	-50.7227136676328	-45.2658475525581	1.12055150649148	2.08836672525257	0.0763606551039996	2.08140580381439	2.38982160314138	2.94766410203088	6.46286059764276	-0.00452474229471016	-0.0171472108841471	0.263876284328745	-0.0437331307388767	-0.0441382324914943	0.99082197610211	-599.1	0.113708820403826
X1500026H17Rik	Coding	0.741476833123118	642	0.211532125205931	-15.6665217419452	-13.8245858410155	1.13323624462333	6.98430022530697	0.156927532684937	3.22705489924217	3.60103081608824	4.14514840445146	10.3764381018521	-0.026471773679645	-0.0291484287149053	0.908171549779234	-0.0395826961145601	-0.0386027132157612	1.02538637357746	-872.2	0.114700065919578
X1700003G18Rik	NonCoding	9.99999999473644e-08	90	0.145161290322581	-135.343407898144	-121.954429051105	1.10978673715432	0.292605920331588	0.0325225017488064	0.62522764452241	0.772467198198601	0.905186025059959	1.66321424855051	-0.299191901737994	-0.300109572551186	0.996942214120693	-0.232603127500568	-0.228864589768438	1.01633515143567	-155.2	0.116316639741519
Atcayos	NonCoding	0.0729657549050992	45	0.141509433962264	-286.036884040082	-258.265108334796	1.10753204675749	0.259431255743625	0.0566092980282946	0.35569745923923	0.42243309203111	0.445645795876944	0.968757070383706	-0.927934953907493	-0.958548836032182	0.968062261437391	-0.640630345045343	-0.657993937734065	0.973611318139926	-105.9	0.141955835962145
Epb41l4aos	NonCoding	5.15415824131615e-07	111	0.252272727272727	-107.912815511684	-97.3470296978299	1.1085373210323	0.481992930856556	0.0798720392150943	0.547628303465854	0.621844470745202	0.712375273103543	1.29056757725368	-0.29875619920991	-0.355147082878442	0.841218226511992	-0.341181714791704	-0.352528112745701	0.967814203906678	-159.6	0.109339407744875
X1810044D09Rik	NonCoding	0.00132993772749668	246	0.492	-45.9030430578985	-41.09046680157	1.11712147928542	0.660287366562228	0.0896469861231764	0.584232701252154	0.600412845248462	0.682501259033223	1.52966315000975	-0.353694668902894	-0.377947967929517	0.935829000061867	-0.33350102526985	-0.338161967031698	0.986216836261154	-153.3	0.118236472945892
Snhg8	NonCoding	4.57095351569237e-07	108	0.137579617834395	-111.219408647268	-100.066372305947	1.11145638723888	0.64329852374861	0.0572855191645403	0.981453265092258	1.05438944266357	1.13929401024271	2.39883642705491	-0.0886574498663235	-0.109071107015555	0.812840836516672	-0.147829728353821	-0.149579243233188	0.988303758987208	-240.9	0.112244897959184
X1700025N23Rik	NonCoding	0.000405113015765179	225	0.249445676274945	-50.6284432921922	-45.4118801364744	1.11487221273465	1.19883619300834	0.0914868920780898	1.02631195297102	1.13127255586762	1.28671836374567	2.71796199139071	-0.18377601590801	-0.184363852868261	0.996811538969785	-0.160435962865054	-0.154334344458634	1.03953506543098	-286.4	0.117647058823529
X1700028E11Rik	NonCoding	7.6008450756615e-05	150	0.212164073550212	-78.2384017028796	-70.4679051252852	1.11027000964168	0.480937764545668	0.0449746860883116	0.637178343417262	0.750743994580223	0.86764865090133	2.86198058799392	-0.258251320707783	-0.256499329459	1.0068303930949	-0.239692746761226	-0.231882606665037	1.03368143996876	-171.4	0.0920679886685552
X5730405O15Rik	NonCoding	1.87993397293695e-07	129	0.14543404735062	-92.2095224219813	-82.9857654362522	1.111148664319	0.51198733438144	0.0396876129913899	1.03556448280276	1.22462871636626	1.3839419385443	3.3405839805807	-0.189581008527767	-0.194194623168049	0.976242315235011	-0.173157252067807	-0.170173066685681	1.01753617913955	-278.8	0.106094808126411
Stamos	NonCoding	0.000658650530664162	216	0.27	-52.8633574177715	-47.3935878616221	1.11541159475243	1.08336550294965	0.0945342679238549	0.913281949684716	1.02580343463874	1.21762635684992	2.97845324383618	-0.214559585035032	-0.232447650218092	0.923044757964745	-0.174719364551821	-0.177954039609346	0.981822974827515	-257.3	0.105131414267835
X4933404K13Rik	NonCoding	2.38587741230312e-05	60	0.0722021660649819	-209.191066868837	-188.790959328167	1.10805659133925	0.97624821	0.0792555182223562	0.880781992981869	1.00304537311368	1.12322689421211	2.11529930002124	-0.28224963621739	-0.290345611265337	0.972116075691091	-0.210263710977848	-0.210256233630392	1.00003556302387	-260.44	0.1
X4933402C06Rik	NonCoding	0.00161210923723143	261	0.261	-43.0546783971678	-38.5173111690122	1.11780072623049	1.3356751087521	0.0907468261606019	1.0353913790338	1.14136207698911	1.31625104565729	2.48053079640988	-0.171798833066547	-0.179786923020133	0.955569126945389	-0.161701536648893	-0.15962502587009	1.01300867935641	-278.6	0.114114114114114
X4933402J10Rik	Coding	0.66791725775749	495	0.420918367346939	-21.3313543814607	-18.9214541887219	1.12736337116072	2.10035092544058	0.119320060248845	1.12148943339364	1.23601707406631	1.4052443290227	3.86092532163023	-0.177446182646145	-0.173551972920924	1.02243829130653	-0.144293971317506	-0.136819144825127	1.05463289879448	-265.7	0.108936170212766
X4933411E08Rik	NonCoding	0.00128094132975243	219	0.128521126760563	-51.9863734974892	-46.6244535562082	1.11500231171218	2.25757613121222	0.0891585076779907	1.85455035046471	2.07729318041196	2.36084218118015	4.80238103378328	-0.0680282221810887	-0.075303930012042	0.90338209666096	-0.065502665638994	-0.0667463054504701	0.9813676606805	-472.4	0.113916617733412
X4930593A02Rik	NonCoding	1.62652203106184e-05	171	0.182302771855011	-68.1506586806551	-61.1877126059907	1.11379647609155	0.435520618324722	0.0316650931465812	1.03950669791045	1.13609584688077	1.33830353636275	2.35831660095715	-0.143672010997619	-0.154633700356144	0.929111899066768	-0.129901799071532	-0.129201337418349	1.00542147370282	-267.9	0.114194236926361
X5530601H04Rik	NonCoding	0.0160152241392296	279	0.0747588424437299	-39.9258244512888	-35.6383843357038	1.12030399793656	2.53458315120185	0.045037563272677	3.54353434592156	3.93019261642041	4.43479780911885	12.3306723884739	-0.026998439341613	-0.0291111005630342	0.927427641670687	-0.0318898605994644	-0.0317330787136314	1.0049406452884	-969.38	0.104529616724739
Snhg7	NonCoding	7.38355962004444e-06	168	0.220183486238532	-68.7470039090361	-61.7370749783781	1.11354488260276	0.460465502764077	0.0419922119926981	0.912510110920264	1.03552551306118	1.11766419413951	2.10357856823089	-0.169740657683944	-0.18616164272183	0.911791791274521	-0.17121507995249	-0.173788715288686	0.985191010061148	-237.5	0.118110236220472
X2010310C07Rik	NonCoding	0.000543249630313825	240	0.284023668639053	-47.2043836363508	-42.1950579743146	1.11871830262884	0.718279843258636	0.0580036467736513	0.868016668648991	0.960913809808044	1.13519069420349	9.02727420008665	-0.198125367543614	-0.200197365729613	0.989650222526915	-0.192390722483065	-0.187761808002431	1.02465312051412	-212.2	0.10781990521327
X1700003G13Rik	NonCoding	0.00138459029980698	255	0.361702127659574	-44.318395478713	-39.7204358811619	1.11575803476345	0.874901568081726	0.0873894901453999	0.791996665139097	0.881959491597327	1.11919420421866	3.53146543285802	-0.29405894788814	-0.311352557608657	0.944456503414201	-0.236447345312653	-0.240732888947999	0.982197930436203	-227.7	0.110795454545455
X2610316D01Rik	NonCoding	0.00306162029559209	231	0.250542299349241	-49.1428494329019	-43.9443296879277	1.11829785052797	1.21768223818798	0.0893153980929508	0.966639414642701	1.07607746377282	1.22332341719017	2.46282246577929	-0.115218906973564	-0.125512430116157	0.917988018134402	-0.138996892756821	-0.1404033820067	0.989982511604941	-274.9	0.11400651465798
Pdzd11	Coding	0.999378794086555	423	0.416748768472906	-25.0294491456473	-22.6226595268238	1.10638844721019	1.75809099594565	0.119756966588854	1.14934820455006	1.3019364271837	1.44703343781065	3.63457486467966	-0.15597408045396	-0.174630426371092	0.893166693199914	-0.134179622332525	-0.135905598967854	0.987300180062947	-313.8	0.108481262327416
Snhg5	NonCoding	0.00565001709493951	201	0.185424354243542	-57.1707650363608	-51.2378591489237	1.11579144769092	2.93328155422512	0.187417668883578	1.14691579273414	1.28162534882108	1.45426392668082	3.70722490414041	-0.0927251684376928	-0.107384533454196	0.863487184374125	-0.112493603607966	-0.114794126994545	0.979959572437988	-299.4	0.108956602031394
Eldr	NonCoding	0.0152364487097423	270	0.15058561070831	-41.607343037998	-37.2593405244326	1.11669563798946	3.30384547234443	0.127053613968731	1.88676257821739	2.08206410646671	2.58117251927818	10.0663157764276	-0.0498073008168111	-0.054413832510424	0.915342634747691	-0.0619551701531229	-0.0627641796954054	0.987110330347523	-482.5	0.121651785714286
LINC01548	NonCoding	0.023239244527038	327	0.536945812807882	-33.6161922341319	-30.0406497182636	1.11902347483831	0.330647975562073	0.0373867531395099	0.674655175157953	0.725446898546326	0.95337975131102	1.921918726702	-0.477256222560192	-0.490943839378864	0.97211979106207	-0.334361845978909	-0.331804439679283	1.00770757106836	-170.2	0.103618421052632
X2900008C10Rik	NonCoding	0.0137588903992966	240	0.174165457184325	-46.9087458192626	-42.0862808004997	1.1145852027558	1.97031526553112	0.0997767038939926	1.65445741038353	1.87122842999648	2.24705457039218	5.04738541321117	-0.0569941792862224	-0.0810794184845951	0.702942625285987	-0.0706323578980717	-0.0784922008757043	0.899864663113741	-537.4	0.122004357298475
FLJ37453	Coding	0.703240509101712	540	0.197657393850659	-18.8735228674091	-16.7888493399936	1.124170125373	4.65578689068418	0.121929161839422	3.52440060488096	4.12823018885001	4.69675968736028	14.4216550295953	-0.0435056386674919	-0.0551095766949621	0.789438810395888	-0.0384256544207766	-0.0425948796432042	0.902119098413914	-1117.8	0.109849871841816
X2900092D14Rik	NonCoding	0.0198569043218976	282	0.0992608236536431	-39.5691781603996	-35.2622952582919	1.12213847313569	1.93295395125293	0.0444247529220111	2.51193075796813	2.90032894703655	3.26872950906938	15.315305248556	-0.0485848567925999	-0.0484552131545125	1.00267553539955	-0.0525680650256773	-0.0495990904085756	1.05985945695061	-659.77	0.1
Otud3	Coding	0.979055610034223	1191	0.713173652694611	-7.35024207488472	-6.72220291071624	1.09342758207541	6.67476137010365	0.290356636487519	2.12536535070989	2.31725990725769	2.65746994213348	7.51957031535267	-0.0594965776042146	-0.0795995326043995	0.747448831137059	-0.0610032159877292	-0.0684084760671057	0.891749378072503	-655	0.12282804074296
X1700065L07Rik	NonCoding	0.000560398084909153	255	0.401574803149606	-44.2125306517346	-39.5567049031756	1.11770003997945	0.552172821199684	0.0585531589305684	0.638879900770659	0.706733225252946	0.826534336560075	1.87768058461165	-0.355116037994097	-0.362083450509141	0.980757440017633	-0.29754706031121	-0.290705570034529	1.02353408734435	-171.9	0.105678233438486
X1700064F23Rik	NonCoding	0.000836953191044376	198	0.434210526315789	-57.8804874944765	-51.9872108812087	1.11336012287203	0.491778779421426	0.0710640693554418	0.452566587957252	0.49737109008223	0.599985023084796	1.82059045415865	-0.719314303854027	-0.738766577537635	0.973669255925947	-0.429006074636194	-0.427560397275483	1.00338122372868	-124	0.101098901098901
X1700125G02Rik	NonCoding	3.44886221128604e-05	72	0.138728323699422	-172.251953780977	-155.557663755376	1.1073189814155	1.09693094395163	0.155566269953845	0.699198751621203	0.769028156857508	0.859317458435249	5.95408062818854	-0.430559553118841	-0.476041148885057	0.904458688345031	-0.290323881334495	-0.305347293236142	0.950798935394431	-187.5	0.142857142857143
X4930401G09Rik	Coding	0.574482317193482	387	0.402286902286902	-27.6968509813913	-24.7816218858344	1.11763673535925	0.535117575599958	0.0409683116551584	1.15254272279502	1.35077515010459	1.70730498681848	6.58756570861673	-0.1237800544273	-0.140303326169221	0.882231788845888	-0.134081251057337	-0.140199633695692	0.956359496262058	-293.7	0.129032258064516
Snhg6	NonCoding	7.6482136099898e-06	162	0.398034398034398	-72.0196972325658	-64.6129948544347	1.11463177639138	0.395865938745908	0.0673612754678427	0.486207537325392	0.544385720182926	0.575595894579532	1.16502148931367	-0.605636539813133	-0.635017242413553	0.953732433329289	-0.45840025084354	-0.461908209980914	0.992405505982415	-109.9	0.110837438423645
X4930445N18Rik	NonCoding	2.33563251073043e-07	114	0.128668171557562	-105.270190219125	-94.7865545521614	1.1106025608431	0.42520942679551	0.0326327744737612	0.95998144091224	1.05397407681302	1.25154492062607	2.43996409103969	-0.123682765217261	-0.139364830263121	0.887474730774961	-0.120129985881969	-0.121254446358462	0.990726439233665	-238.9	0.12090395480226
X4921525O09Rik	NonCoding	0.0322617324994323	426	0.130195599022005	-25.145435624388	-22.3003147458251	1.12758209518525	2.31613952412693	0.0486334234318552	3.65736737386285	4.14945061709592	4.78837657772724	12.6503662649371	-0.0282921908445923	-0.0331169014754152	0.854312740145555	-0.0315612326205583	-0.0324797096190266	0.971721514470368	-1167.8	0.113115255273617
X4933406G16Rik	NonCoding	0.00723858615543271	282	0.199152542372881	-39.6584722216482	-35.4858470362714	1.1175856160658	0.715101764541241	0.0346084993846742	1.50717588047042	1.70252134065478	1.98479040090098	4.845831206925	-0.0940078118187829	-0.0965466585960079	0.973703421597959	-0.0953303136834569	-0.0943273667518658	1.01063261878421	-418.5	0.115901060070671
Armc1	Coding	0.996088296847725	849	0.287309644670051	-11.1517849685224	-9.89559933617809	1.1269438656183	15.36165487	0.351926174976915	3.03662327088883	3.50651969552718	3.98174402293695	15.36165487	-0.0144527643495008	-0.0233750445524769	0.618298900652546	-0.0362335045830989	-0.037142769472842	0.975519733648081	-852.9	0.106635071090047
X1700084F23Rik	NonCoding	0.00107339326975342	234	0.224137931034483	-48.6270608476452	-43.593225540357	1.11547288012969	1.12466083793837	0.0735402255146789	1.09013197021357	1.26025205201668	1.47797394547429	3.67436058411028	-0.159293292093478	-0.168045469977641	0.947917799359139	-0.146801932686434	-0.144086103454113	1.01884865484746	-325.8	0.108341323106424
A330040F15Rik	NonCoding	0.00020118959932347	177	0.16003616636528	-65.5379967669948	-58.8716946319015	1.1132344189644	2.28149465614817	0.139016898121987	1.16855169004686	1.2546765114226	1.43722072044967	5.22838668385676	-0.114954719305114	-0.135518511669515	0.848258425280313	-0.101830168380012	-0.106354184439596	0.957462735637323	-347.2	0.117647058823529
X4930509J09Rik	NonCoding	3.73840266454373e-06	129	0.0845347313237221	-92.2517444612348	-82.9418817463528	1.11224561727877	1.85242018581824	0.0819348725504356	1.41757156320546	1.55824665964304	1.80442037213434	4.02989251207291	-0.0892242438270239	-0.0882932501322886	1.0105443359865	-0.0981929563187157	-0.0932003293110929	1.05356877003039	-347.7	0.11016393442623
X4930405A10Rik	NonCoding	9.99999999473644e-08	114	0.116803278688525	-105.419307937679	-94.998985214998	1.10968877929694	0.591877248845629	0.0418334212130906	1.06806774205975	1.20388661495348	1.39652086051494	2.53466513096598	-0.136822291952807	-0.145037414731818	0.943358596164987	-0.14894832830695	-0.1467938075869	1.01467719078527	-245.6	0.116923076923077
X4930500A05Rik	Coding	0.945474124806752	495	0.58372641509434	-20.9377660445389	-18.6702303426089	1.12145194035207	1.40350604266664	0.114854409693171	0.922390180000005	1.02358849589371	1.27421418855426	2.41028996466552	-0.200737848255025	-0.228375700955884	0.878980764655881	-0.158564019088516	-0.165727537866098	0.956775326117679	-262.7	0.112160566706021
X4930520P13Rik	NonCoding	0.000425563561496811	213	0.421782178217822	-53.7443038926965	-48.3097980493876	1.11249282884091	0.839077035622439	0.113423743802888	0.525801709433553	0.608839835026917	0.6648706224903	1.24955845147561	-0.383168474159017	-0.401695381526657	0.953878216629657	-0.31521522781185	-0.317023596122679	0.994295792701408	-147.8	0.138888888888889
X4930542M03Rik	NonCoding	9.19469227256275e-06	105	0.303468208092486	-114.893267559712	-103.592660862247	1.10908694306531	0.417529372095766	0.0843802618448309	0.371216028573739	0.395570503539534	0.463997792916603	1.46326596910145	-0.662485089295447	-0.680359618090777	0.973727822286851	-0.575927401817223	-0.580825792904376	0.991566505573626	-79.7	0.118840579710145
X4930529K09Rik	NonCoding	9.99999999473644e-08	123	0.197749196141479	-96.852724381666	-87.1057339918303	1.11189837847816	0.59937380046301	0.0660586863516517	0.623091302812548	0.706694743833292	0.801692470961557	1.65852109800542	-0.266287003639568	-0.277591730519886	0.959275707316117	-0.235395414958769	-0.231427543757816	1.01714519860741	-173.3	0.119162640901771
X4930539N22Rik	NonCoding	0.00498968386550092	318	0.295264623955432	-34.7269393626842	-30.8798550204137	1.12458233174111	0.75008928707318	0.0465015405721774	1.05720261726593	1.20447384115171	1.46208226141745	3.05613763153409	-0.192082374885519	-0.1940575761082	0.989821571194009	-0.155496379761366	-0.150301562970454	1.03456262655055	-301.4	0.095724907063197
X4930555G21Rik	NonCoding	9.99999999473644e-08	117	0.217472118959108	-102.412477105142	-92.1842666284406	1.11095397133144	0.543915500002634	0.0689045237698629	0.51836065725979	0.624750483383291	0.719096003425847	1.59011878806535	-0.44355650197684	-0.445574285272401	0.99547149967524	-0.320112677048487	-0.319827856562855	1.00089054308369	-146.7	0.108007448789572
X4930556J02Rik	NonCoding	9.99999999473644e-08	120	0.17725258493353	-99.7709704645242	-89.8807815580294	1.11003674795717	0.400321247522458	0.0413995290051378	0.775955743076665	0.831979190315653	1.00533963742778	1.80399345870211	-0.253275288268051	-0.260213054203319	0.973338132644769	-0.224292145708352	-0.222798142981695	1.00670563365862	-186.2	0.125739644970414
Rab26os	NonCoding	0.0010251651601848	165	0.559322033898305	-70.7325748149969	-63.4676580665557	1.11446643802144	0.268131617003453	0.0625545116607674	0.374877192894373	0.414968011773713	0.433374814960058	0.667000988084159	-0.876797622088672	-0.897777850444893	0.976630935653152	-0.634651976799908	-0.637345201937043	0.995774307033378	-73.4	0.125850340136054
Mir17hg	NonCoding	0.000223736788644291	165	0.0705429670799487	-70.8575471961216	-63.7434067947617	1.11160590183493	1.21088376450996	0.0348852900640161	2.29917886119195	2.60132937312282	2.99094899904709	5.92624735927056	-0.0260320979528442	-0.0281411694510228	0.925053878736305	-0.050869180785435	-0.0496100627909686	1.02538029431189	-617.5	0.106928999144568
X5033421B08Rik	NonCoding	8.3556369545601e-07	102	0.0807600950118765	-118.473468485661	-106.856999458711	1.10871041752804	0.932010933834147	0.05030921126956	1.26153823441969	1.46080411105253	1.78119525037973	4.09256785639231	-0.0715343029175009	-0.0821881020100205	0.870372975747503	-0.0815071318929693	-0.0833276926076135	0.978151792547321	-356.7	0.112519809825674
X1110019D14Rik	NonCoding	5.92565289044833e-05	165	0.110146862483311	-71.0492553083267	-63.8225706830606	1.1132308609309	0.410396486692311	0.018678266168251	1.45285020307594	1.63134037285382	1.9784672256014	4.28615115912774	-0.0797880926836119	-0.0806573346568923	0.989223026312758	-0.0821526931080082	-0.0790604487159248	1.03911240629552	-376.3	0.110888443553774
Ube2d.ps	NonCoding	0.0250095143250603	279	0.151630434782609	-39.92008952433	-35.8082838682515	1.11482833612487	3.49894536947696	0.129237289058457	1.97429631163697	2.28051655615718	2.65542143959072	5.97106241406913	-0.0541437457088341	-0.0660652855086126	0.819549106493692	-0.0606618410719757	-0.0629594047577897	0.963507220332642	-608.3	0.119086460032626
X1700063K16Rik	NonCoding	0.362348845827466	354	0.375397667020148	-30.7324981130663	-27.392118865913	1.12194672721394	2.08109761626369	0.147142371482133	0.872396067166718	1.00374011795729	1.21567921730473	2.92758430219465	-0.159548205329111	-0.160485418660178	0.994160134055228	-0.156797208315016	-0.155260440569076	1.00989799938934	-230	0.116772823779193
X1700110C19Rik	NonCoding	0.00434011720130578	291	0.403047091412742	-38.0412902735537	-33.9127216148	1.12174100049086	1.14076022984781	0.10727704371812	0.79426211727058	0.861568524458854	0.975397866285074	2.0905038863006	-0.261663150749749	-0.272566151423743	0.959998698968886	-0.21225715572965	-0.20944928586409	1.01340596533417	-219.6	0.110957004160888
